name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-22T17:00:00,5.6,3.9,2.9,82.57,0,12.9,,0,0,12.5,7.7,76.1,1036,99.7,24.1,0,0,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-22T18:00:00,5.5,3.7,2.8,82.37,0,12.9,,0,0,14.2,8.2,78.5,1036,99.8,24.1,0,0,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-22T19:00:00,5.5,3.5,2.7,82.16,0,12.9,,0,0,15.8,8.6,80.9,1036,100,24.1,0,0,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-22T20:00:00,5.2,3.1,2.9,84.89,0,22.6,,0,0,16.8,9,82.2,1035.7,71.2,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-22T21:00:00,4.9,2.7,3.1,87.72,0,22.6,,0,0,17.8,9.4,83.5,1035.3,42.4,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-22T22:00:00,4.7,2.3,3.3,90.64,0,22.6,,0,0,18.7,9.7,84.8,1035,13.6,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-22T23:00:00,4.1,1.6,2.7,90.38,0,22.6,,0,0,20.3,10.1,86.5,1035,10.7,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-23T00:00:00,3.6,0.9,2.1,90.13,0,22.6,,0,0,21.8,10.4,88.2,1035,7.9,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-23T01:00:00,3.1,0.2,1.6,89.88,0,22.6,,0,0,23.4,10.8,89.9,1035,5,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-23T02:00:00,2.8,0.1,1.3,89.86,0,12.9,,0,0,20.4,10,95.9,1034.3,4.9,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-23T03:00:00,2.6,0,1.1,89.84,0,12.9,,0,0,17.4,9.1,101.9,1033.7,4.9,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-23T04:00:00,2.4,0,0.9,89.82,0,12.9,,0,0,14.4,8.3,107.9,1033,4.8,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-23T05:00:00,2.1,-0.4,0.7,90.66,0,12.9,,0,0,13.7,8.2,106.3,1033,33.9,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-23T06:00:00,1.8,-0.7,0.5,91.52,0,12.9,,0,0,13,8,104.8,1033,63.1,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-23T07:00:00,1.5,-1,0.4,92.39,0,12.9,,0,0,12.2,7.9,103.2,1033,92.2,24.1,0,0,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-23T08:00:00,2.1,0.2,0.5,88.94,0,22.6,,0,0,10.1,6.6,110.5,1033,94.8,24.1,16.3,0.1,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-23T09:00:00,2.7,1.4,0.6,85.64,0,22.6,,0,0,7.9,5.3,117.9,1033,97.4,24.1,32.7,0.1,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-23T10:00:00,3.4,3.4,0.7,82.48,0,22.6,,0,0,5.8,4,125.2,1033,100,24.1,49,0.2,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-23T11:00:00,4,4,0.7,79.07,0,22.6,,0,0,4.7,3.2,115.6,1032.3,100,24.1,81.7,0.3,1,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-23T12:00:00,4.6,4.6,0.7,75.81,0,22.6,,0,0,3.6,2.5,106.1,1031.7,100,24.1,114.3,0.4,1,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-23T13:00:00,5.2,5.2,0.7,72.71,0,22.6,,0,0,2.5,1.8,96.5,1031,100,24.1,147,0.5,1,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-23T14:00:00,4.7,4.7,0.8,76.2,0,22.6,,0,0,3.5,3,101.1,1031,97,24.1,98,0.3,1,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-23T15:00:00,4.2,4.2,1,79.86,0,22.6,,0,0,4.4,4.2,105.8,1031,94.1,24.1,49,0.2,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-23T16:00:00,3.7,2.4,1.2,83.71,0,22.6,,0,0,5.4,5.4,110.4,1031,91.1,24.1,0,0,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-23T17:00:00,3.4,2.1,1,83.89,0,22.6,,0,0,5.4,5.4,138.3,1031,63.6,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-23T18:00:00,3.2,1.9,0.8,84.06,0,22.6,,0,0,5.4,5.4,166.2,1031,36.2,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-23T19:00:00,3,1.6,0.6,84.23,0,22.6,,0,0,5.4,5.4,194.1,1031,8.7,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-23T20:00:00,2.7,1.2,0.4,85.01,0,35.5,,0,0,5.5,5.5,199.4,1031.3,7.5,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-23T21:00:00,2.4,0.8,0.2,85.81,0,35.5,,0,0,5.6,5.6,204.7,1031.7,6.2,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-23T22:00:00,2.1,0.4,0.1,86.61,0,35.5,,0,0,5.8,5.8,210,1032,5,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-23T23:00:00,1.8,0,-0.1,87.21,0,35.5,,0,0,6.4,6.2,219.3,1032,12.6,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-24T00:00:00,1.5,-0.5,-0.3,87.82,0,35.5,,0,0,7,6.7,228.7,1032,20.3,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-24T01:00:00,1.3,-1,-0.4,88.44,0,35.5,,0,0,7.6,7.2,238,1032,27.9,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-24T02:00:00,1.9,-0.1,-0.4,84.12,0,22.6,,0,0,7.7,7,219.6,1032,51.9,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-24T03:00:00,2.7,0.8,-0.4,80.03,0,22.6,,0,0,7.8,6.7,201.1,1032,76,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-24T04:00:00,3.4,1.7,-0.4,76.16,0,22.6,,0,0,7.9,6.5,182.7,1032,100,24.1,0,0,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-24T05:00:00,3.1,1.2,-0.5,77.05,0,22.6,,0,0,7.9,7,188.4,1032,100,24.1,0,0,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-24T06:00:00,2.9,0.8,-0.6,77.95,0,22.6,,0,0,7.9,7.4,194.2,1032,100,24.1,0,0,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-24T07:00:00,2.7,0.4,-0.6,78.87,0,22.6,,0,0,7.9,7.9,199.9,1032,100,24.1,0,0,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-24T08:00:00,3,0.9,-0.4,78.54,0,9.7,,0,0,10.4,7.6,218,1032.7,68.3,24.1,21,0.1,0,10,Partially cloudy,partly-cloudy-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-24T09:00:00,3.3,1.4,-0.1,78.21,0,9.7,,0,0,13,7.2,236.1,1033.3,36.7,24.1,42,0.1,0,10,Partially cloudy,partly-cloudy-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-24T10:00:00,3.7,1.9,0.2,77.89,0,9.7,,0,0,15.5,6.8,254.2,1034,5,24.1,63,0.2,1,10,Clear,clear-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-24T11:00:00,4.3,2.4,0.2,74.85,0,9.7,,0,0,14.8,7.6,253.9,1033.7,5,24.1,118.3,0.4,1,10,Clear,clear-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-24T12:00:00,4.9,2.9,0.2,71.95,0,9.7,,0,0,14,8.3,253.7,1033.3,5,24.1,173.7,0.6,2,10,Clear,clear-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-24T13:00:00,5.5,3.4,0.3,69.18,0,9.7,,0,0,13.3,9,253.4,1033,5,24.1,229,0.8,2,10,Clear,clear-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-24T14:00:00,4.6,2.8,0.2,72.96,0,12.9,,0,0,10.4,7.6,270.8,1033,5,24.1,152.7,0.5,2,10,Clear,clear-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-24T15:00:00,3.8,2.3,0.1,76.97,0,12.9,,0,0,7.6,6.1,288.1,1033,5,24.1,76.3,0.3,1,10,Clear,clear-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-24T16:00:00,3,3,0.1,81.24,0,12.9,,0,0,4.7,4.7,305.5,1033,5,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-24T17:00:00,2.5,2.5,-0.1,82.77,0,12.9,,0,0,4.4,4.6,262.6,1033,5,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-24T18:00:00,2.1,2.1,-0.3,84.34,0,12.9,,0,0,4.2,4.4,219.7,1033,5,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-24T19:00:00,1.7,1.7,-0.4,85.94,0,12.9,,0,0,4,4.3,176.8,1033,5,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-24T20:00:00,1.4,1.4,-0.6,86.75,0,16.1,,0,0,4.4,4.8,163.3,1033,5,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-24T21:00:00,1.2,-0.4,-0.6,87.58,0,16.1,,0,0,4.9,5.3,149.9,1033,5,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-24T22:00:00,1,-0.8,-0.7,88.41,0,16.1,,0,0,5.4,5.8,136.4,1033,5,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-24T23:00:00,0.8,-0.7,-1,87.54,0,16.1,,0,0,5,5.2,158.5,1032.7,10.7,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-25T00:00:00,0.7,0.7,-1.3,86.68,0,16.1,,0,0,4.7,4.6,180.5,1032.3,16.4,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-25T01:00:00,0.6,0.6,-1.5,85.82,0,16.1,,0,0,4.3,4,202.6,1032,22.1,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-25T02:00:00,0.5,0.5,-1.7,84.98,0,16.1,,0,0,4.6,4.3,195,1031.7,15.5,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-25T03:00:00,0.5,0.5,-1.9,84.15,0,16.1,,0,0,4.8,4.7,187.3,1031.3,9,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-25T04:00:00,0.5,-1.1,-2,83.32,0,16.1,,0,0,5,5,179.7,1031,2.4,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-25T05:00:00,0.4,0.4,-2.2,82.9,0,16.1,,0,0,4.3,4.3,172.7,1030.7,3.3,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-25T06:00:00,0.3,0.3,-2.3,82.49,0,16.1,,0,0,3.6,3.6,165.7,1030.3,4,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-25T07:00:00,0.3,0.3,-2.4,82.07,0,16.1,,0,0,2.9,2.9,158.7,1030,4.8,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-25T08:00:00,1.1,1.1,-2.3,78.04,0,12.9,,0,0,3.2,2.6,178.2,1030,4.9,24.1,22,0.1,0,10,Clear,clear-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-25T09:00:00,1.9,1.9,-2.2,74.24,0,12.9,,0,0,3.6,2.4,197.8,1030,4.9,24.1,44,0.1,0,10,Clear,clear-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-25T10:00:00,2.7,2.7,-2.1,70.65,0,12.9,,0,0,4,2.2,217.3,1030,5,24.1,66,0.2,1,10,Clear,clear-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-25T11:00:00,3.4,3.4,-2,67.42,0,12.9,,0,0,4.7,2.5,218.5,1029.3,5,24.1,122.7,0.4,1,10,Clear,clear-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-25T12:00:00,4.2,4.2,-1.9,64.35,0,12.9,,0,0,5.4,2.9,219.7,1028.7,5,24.1,179.3,0.6,2,10,Clear,clear-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-25T13:00:00,5,5,-1.8,61.45,0,12.9,,0,0,6.1,3.2,220.9,1028,5,24.1,236,0.8,2,10,Clear,clear-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-25T14:00:00,4,4,-1.9,65.74,0,9.7,,0,0,5,3.1,201.9,1028,7,24.1,157.3,0.5,2,10,Clear,clear-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-25T15:00:00,3,3,-1.9,70.37,0,9.7,,0,0,4,3,183,1028,9.1,24.1,78.7,0.3,1,10,Clear,clear-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-25T16:00:00,2,2,-1.9,75.36,0,9.7,,0,0,2.9,2.9,164,1028,11.1,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-25T17:00:00,1.7,1.7,-2.1,75.51,0,9.7,,0,0,2.9,2.9,164.7,1027.7,40.6,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-25T18:00:00,1.5,1.5,-2.3,75.65,0,9.7,,0,0,2.9,2.9,165.5,1027.3,70.1,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-25T19:00:00,1.3,1.3,-2.5,75.8,0,9.7,,0,0,2.9,2.9,166.2,1027,99.6,24.1,0,0,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-25T20:00:00,1.1,1.1,-2.8,75.4,0,22.6,,0,0,3.4,3.5,179.8,1027,68.1,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-25T21:00:00,0.9,0.9,-3,75,0,22.6,,0,0,3.8,4.1,193.5,1027,36.5,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-25T22:00:00,0.8,0.8,-3.2,74.59,0,22.6,,0,0,4.3,4.7,207.1,1027,5,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-25T23:00:00,0.6,0.6,-3.3,74.94,0,22.6,,0,0,4.4,4.8,212.4,1026.7,3.8,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-26T00:00:00,0.4,-1.1,-3.4,75.28,0,22.6,,0,0,4.6,4.9,217.6,1026.3,2.6,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-26T01:00:00,0.3,-1.3,-3.5,75.63,0,22.6,,0,0,4.7,5,222.9,1026,1.4,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-26T02:00:00,0.2,0.2,-3.6,75.61,0,19.4,,0,0,4.3,4.6,216.4,1025.3,1.4,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-26T03:00:00,0.1,0.1,-3.7,75.59,0,19.4,,0,0,4,4.1,209.9,1024.7,1.4,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-26T04:00:00,0,0,-3.8,75.57,0,19.4,,0,0,3.6,3.6,203.4,1024,1.4,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-26T05:00:00,-0.1,-0.1,-4.1,74.8,0,19.4,,0,0,3.6,3.7,205.6,1023.7,0.9,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-26T06:00:00,-0.2,-0.2,-4.3,74.04,0,19.4,,0,0,3.6,3.8,207.7,1023.3,0.5,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-26T07:00:00,-0.3,-0.3,-4.5,73.28,0,19.4,,0,0,3.6,4,209.9,1023,0,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-26T08:00:00,0.4,0.4,-4.6,69.48,0,35.5,,0,0,5.3,4.3,222.6,1023,0,24.1,22.7,0.1,0,10,Clear,clear-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-26T09:00:00,1.1,1.1,-4.6,65.9,0,35.5,,0,0,7,4.7,235.4,1023,0,24.1,45.3,0.1,0,10,Clear,clear-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-26T10:00:00,1.8,0.4,-4.6,62.51,0,35.5,,0,0,8.6,5,248.1,1023,0,24.1,68,0.2,1,10,Clear,clear-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-26T11:00:00,2.5,0.9,-4.4,60.23,0,35.5,,0,0,10.6,5.9,248.6,1022.3,0,24.1,127,0.4,1,10,Clear,clear-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-26T12:00:00,3.2,1.4,-4.2,58.05,0,35.5,,0,0,12.5,6.7,249,1021.7,0,24.1,186,0.7,2,10,Clear,clear-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-26T13:00:00,4,2,-4,55.96,0,35.5,,0,0,14.4,7.6,249.5,1021,0,24.1,245,0.9,2,10,Clear,clear-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-26T14:00:00,3,1.2,-4.2,58.87,0,22.6,,0,0,11.3,6.7,240.8,1021,0,24.1,163.3,0.6,2,10,Clear,clear-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-26T15:00:00,2.1,0.4,-4.4,61.97,0,22.6,,0,0,8.2,5.9,232.2,1021,0,24.1,81.7,0.3,1,10,Clear,clear-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-26T16:00:00,1.2,-0.3,-4.6,65.26,0,22.6,,0,0,5,5,223.5,1021,0,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-26T17:00:00,0.6,-1.4,-4.9,66.46,0,22.6,,0,0,7.8,6.1,237.3,1021.3,0,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-26T18:00:00,0,-2.4,-5.2,67.68,0,22.6,,0,0,10.6,7.2,251.1,1021.7,0,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-26T19:00:00,-0.5,-3.5,-5.5,68.94,0,22.6,,0,0,13.3,8.3,264.9,1022,0,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-26T20:00:00,-0.8,-3.9,-5.6,69.76,0,16.1,,0,0,16.7,8.6,260.9,1022.3,0,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-26T21:00:00,-1.1,-4.3,-5.7,70.6,0,16.1,,0,0,20,9,257,1022.7,0,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-26T22:00:00,-1.3,-4.7,-5.8,71.44,0,16.1,,0,0,23.4,9.4,253,1023,0,24.1,0,0,0,10,Clear,clear-night,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2025-12-26T23:00:00,-1.3,-4.9,-5.9,70.91,0,16.1,,0,0,25.9,10.2,252.9,1023,0,24.1,0,0,0,10,Clear,clear-night,
