name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-11T11:00:00,13.3,13.3,7,65.63,0,29,,0,0,38.5,16.2,232.7,1010,100,24.1,141,0.5,1,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-11T12:00:00,14.6,14.6,7.1,60.73,0,29,,0,0,37,17.8,237.2,1009.3,68.7,24.1,220.3,0.9,2,10,Partially cloudy,partly-cloudy-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-11T13:00:00,15.9,15.9,7.2,56.25,0,29,,0,0,35.4,19.3,241.8,1008.7,37.3,24.1,299.7,1.1,3,10,Partially cloudy,partly-cloudy-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-11T14:00:00,17.2,17.2,7.3,52.14,0,29,,0,0,33.8,20.9,246.3,1008,6,24.1,379,1.4,4,10,Clear,clear-day,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-11T15:00:00,16.5,16.5,7.6,55.4,0,45.2,rain,0,0,36,20.9,242.2,1007.7,37.3,24.1,336.7,1.2,3,10,"Rain, Partially cloudy",rain,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-11T16:00:00,15.9,15.9,7.9,58.88,0,45.2,rain,0,0,38.2,20.9,238.1,1007.3,68.7,24.1,294.3,1.1,3,10,"Rain, Partially cloudy",rain,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-11T17:00:00,15.3,15.3,8.2,62.58,0,45.2,rain,0,0,40.3,20.9,234,1007,100,24.1,252,0.9,3,10,"Rain, Overcast",rain,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-11T18:00:00,14.3,14.3,8,65.85,0,45.2,rain,0,0,37.9,18.1,226.3,1007,89.7,24.1,168,0.6,2,10,"Rain, Partially cloudy",rain,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-11T19:00:00,13.3,13.3,7.8,69.33,0,45.2,rain,0,0,35.5,15.4,218.5,1007,79.3,24.1,84,0.3,0,10,"Rain, Partially cloudy",rain,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-11T20:00:00,12.4,12.4,7.7,73.02,0,45.2,rain,0,0,33.1,12.6,210.8,1007,69,24.1,0,0,0,10,"Rain, Partially cloudy",rain,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-11T21:00:00,12.6,12.6,7.7,72.08,0,48.4,rain,0,0,35.4,13.4,209.8,1006.7,79.3,24.1,0,0,0,10,"Rain, Partially cloudy",rain,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-11T22:00:00,12.9,12.9,7.8,71.15,0,48.4,rain,0,0,37.7,14.3,208.9,1006.3,89.7,24.1,0,0,0,10,"Rain, Partially cloudy",rain,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-11T23:00:00,13.2,13.2,7.9,70.24,0,48.4,rain,0,0,40,15.1,207.9,1006,100,24.1,0,0,0,10,"Rain, Overcast",rain,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-12T00:00:00,12.9,12.9,7.7,70.83,0,48.4,rain,0,0,40.6,15.4,208.7,1005.7,100,24.1,0,0,0,10,"Rain, Overcast",rain,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-12T01:00:00,12.6,12.6,7.6,71.43,0,48.4,rain,0,0,41.2,15.6,209.5,1005.3,100,24.1,0,0,0,10,"Rain, Overcast",rain,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-12T02:00:00,12.4,12.4,7.5,72.03,0,48.4,rain,0,0,41.8,15.8,210.3,1005,100,24.1,0,0,0,10,"Rain, Overcast",rain,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-12T03:00:00,12.4,12.4,7.4,71.39,0,9.7,,0,0,42.5,16.2,207.9,1004.3,100,24.1,0,0,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-12T04:00:00,12.5,12.5,7.3,70.75,0,9.7,,0,0,43.2,16.6,205.5,1003.7,100,24.1,0,0,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-12T05:00:00,12.6,12.6,7.3,70.12,0,9.7,,0,0,43.9,16.9,203.1,1003,100,24.1,0,0,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-12T06:00:00,12.5,12.5,7.3,70.6,0,9.7,,0,0,42.1,15.8,198,1002.7,100,24.1,1.3,0,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-12T07:00:00,12.5,12.5,7.4,71.08,0,9.7,,0,0,40.3,14.8,192.8,1002.3,100,24.1,2.7,0,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-12T08:00:00,12.5,12.5,7.5,71.56,0,9.7,,0,0,38.5,13.7,187.7,1002,100,24.1,4,0,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-12T09:00:00,12.7,12.7,7.8,72.08,0,19.4,,0,0,31.7,11.9,205.8,1002,100,24.1,23.3,0.1,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-12T10:00:00,12.9,12.9,8.1,72.61,0,19.4,,0,0,24.8,10.1,224,1002,100,24.1,42.7,0.1,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-12T11:00:00,13.1,13.1,8.4,73.15,0,19.4,,0,0,18,8.3,242.1,1002,100,24.1,62,0.2,1,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-12T12:00:00,14.2,14.2,8,66.13,0,19.4,,0,0,21.4,12.1,232.3,1001.3,100,24.1,89.7,0.3,1,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-12T13:00:00,15.4,15.4,7.6,59.83,0,19.4,,0,0,24.7,16,222.5,1000.7,100,24.1,117.3,0.4,1,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-12T14:00:00,16.6,16.6,7.3,54.16,0.1,19.4,rain,0,0,28.1,19.8,212.7,1000,100,24.1,145,0.5,1,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-12T15:00:00,15.7,15.7,7.6,58.43,0,22.6,,0,0,28.9,18.8,211.4,1000,100,24.1,148.7,0.5,1,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-12T16:00:00,14.8,14.8,7.9,63.05,0,22.6,,0,0,29.8,17.9,210.2,1000,100,24.1,152.3,0.6,2,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-12T17:00:00,14,14,8.2,68.05,0,22.6,,0,0,30.6,16.9,208.9,1000,100,24.1,156,0.6,2,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-12T18:00:00,13.6,13.6,8.2,70.16,0,22.6,,0,0,35.4,18.7,214.2,1000,96.9,24.1,104,0.4,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-12T19:00:00,13.2,13.2,8.3,72.34,0,22.6,,0,0,40.2,20.5,219.6,1000,93.9,24.1,52,0.2,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-12T20:00:00,12.8,12.8,8.4,74.59,0.2,22.6,rain,0,0,45,22.3,224.9,1000,90.8,24.1,0,0,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-12T21:00:00,12.4,12.4,7.4,71.07,0,38.7,,0,0,43.6,21.4,225.2,1000.3,93.9,24.1,0,0,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-12T22:00:00,12.2,12.2,6.4,67.68,0,38.7,,0,0,42.1,20.4,225.4,1000.7,96.9,24.1,0,0,0,10,Overcast,cloudy,
"Goczałkowice-Zdrój, Woj. Śląskie, Polska",2024-10-12T23:00:00,11.9,11.9,5.4,64.42,0.1,38.7,rain,0,0,40.7,19.4,225.7,1001,100,24.1,0,0,0,10,Overcast,cloudy,
